TimeStamp: 2022/01/19 12:24:29.320396, ElapsedTime[s]: 109.891, Temperature[degC]: 16.94896, Humidity[%]: 61.17037
TimeStamp: 2022/01/19 15:18:38.552537, ElapsedTime[s]: 10559.12, Temperature[degC]: 22.16144, Humidity[%]: 36.39429
TimeStamp: 2022/01/19 15:18:39.883968, ElapsedTime[s]: 10560.45, Temperature[degC]: 22.1748, Humidity[%]: 36.39734
TimeStamp: 2022/01/19 15:18:41.219449, ElapsedTime[s]: 10561.79, Temperature[degC]: 22.21752, Humidity[%]: 36.34241
TimeStamp: 2022/01/19 15:18:42.550721, ElapsedTime[s]: 10563.12, Temperature[degC]: 22.19082, Humidity[%]: 36.35309
TimeStamp: 2022/01/19 15:18:43.882977, ElapsedTime[s]: 10564.45, Temperature[degC]: 22.21752, Humidity[%]: 36.31495
TimeStamp: 2022/01/19 15:18:45.215188, ElapsedTime[s]: 10565.79, Temperature[degC]: 22.20417, Humidity[%]: 36.31189
TimeStamp: 2022/01/19 15:18:46.546817, ElapsedTime[s]: 10567.12, Temperature[degC]: 22.1748, Humidity[%]: 36.29663
TimeStamp: 2022/01/19 15:18:47.878586, ElapsedTime[s]: 10568.45, Temperature[degC]: 22.19082, Humidity[%]: 36.32563
TimeStamp: 2022/01/19 15:18:49.211045, ElapsedTime[s]: 10569.78, Temperature[degC]: 22.20417, Humidity[%]: 36.32563
TimeStamp: 2022/01/19 15:18:50.542365, ElapsedTime[s]: 10571.11, Temperature[degC]: 22.20417, Humidity[%]: 36.32563
TimeStamp: 2022/01/19 15:18:51.874569, ElapsedTime[s]: 10572.45, Temperature[degC]: 22.1748, Humidity[%]: 36.42481
TimeStamp: 2022/01/19 15:18:53.205852, ElapsedTime[s]: 10573.78, Temperature[degC]: 22.19082, Humidity[%]: 36.52705
TimeStamp: 2022/01/19 15:18:54.539901, ElapsedTime[s]: 10575.11, Temperature[degC]: 22.19082, Humidity[%]: 36.54078
TimeStamp: 2022/01/19 15:18:55.871532, ElapsedTime[s]: 10576.44, Temperature[degC]: 22.1748, Humidity[%]: 36.59571
TimeStamp: 2022/01/19 15:18:57.203575, ElapsedTime[s]: 10577.77, Temperature[degC]: 22.1748, Humidity[%]: 36.63996
TimeStamp: 2022/01/19 15:18:58.534668, ElapsedTime[s]: 10579.11, Temperature[degC]: 22.1748, Humidity[%]: 36.63996
TimeStamp: 2022/01/19 15:18:59.867683, ElapsedTime[s]: 10580.44, Temperature[degC]: 22.20417, Humidity[%]: 36.65522
TimeStamp: 2022/01/19 15:19:01.200861, ElapsedTime[s]: 10581.78, Temperature[degC]: 22.1748, Humidity[%]: 36.71016
TimeStamp: 2022/01/19 15:19:02.539862, ElapsedTime[s]: 10583.11, Temperature[degC]: 22.1748, Humidity[%]: 36.74067
TimeStamp: 2022/01/19 15:19:03.876353, ElapsedTime[s]: 10584.45, Temperature[degC]: 22.1748, Humidity[%]: 36.85512
TimeStamp: 2022/01/19 15:19:05.214423, ElapsedTime[s]: 10585.79, Temperature[degC]: 22.1748, Humidity[%]: 36.89632
TimeStamp: 2022/01/19 15:19:06.551188, ElapsedTime[s]: 10587.13, Temperature[degC]: 22.1748, Humidity[%]: 36.91158
TimeStamp: 2022/01/19 15:19:07.892377, ElapsedTime[s]: 10588.47, Temperature[degC]: 22.20417, Humidity[%]: 36.91463
TimeStamp: 2022/01/19 15:19:09.228784, ElapsedTime[s]: 10589.81, Temperature[degC]: 22.1748, Humidity[%]: 36.89632
TimeStamp: 2022/01/19 15:19:10.569161, ElapsedTime[s]: 10591.14, Temperature[degC]: 22.1748, Humidity[%]: 36.86885
TimeStamp: 2022/01/19 15:19:11.900669, ElapsedTime[s]: 10592.47, Temperature[degC]: 22.16144, Humidity[%]: 36.80934
TimeStamp: 2022/01/19 15:19:13.232982, ElapsedTime[s]: 10593.8, Temperature[degC]: 22.14809, Humidity[%]: 36.80934
TimeStamp: 2022/01/19 15:19:14.566386, ElapsedTime[s]: 10595.14, Temperature[degC]: 22.1748, Humidity[%]: 36.8246
TimeStamp: 2022/01/19 15:19:15.897876, ElapsedTime[s]: 10596.47, Temperature[degC]: 22.16144, Humidity[%]: 36.85512
TimeStamp: 2022/01/19 15:19:17.230485, ElapsedTime[s]: 10597.8, Temperature[degC]: 22.1748, Humidity[%]: 36.88258
TimeStamp: 2022/01/19 15:19:18.561924, ElapsedTime[s]: 10599.13, Temperature[degC]: 22.1748, Humidity[%]: 36.88258
TimeStamp: 2022/01/19 15:19:19.894239, ElapsedTime[s]: 10600.46, Temperature[degC]: 22.1748, Humidity[%]: 36.95583
TimeStamp: 2022/01/19 15:19:21.225271, ElapsedTime[s]: 10601.8, Temperature[degC]: 22.14809, Humidity[%]: 36.98024
TimeStamp: 2022/01/19 15:19:22.557150, ElapsedTime[s]: 10603.13, Temperature[degC]: 22.14809, Humidity[%]: 37.03822
TimeStamp: 2022/01/19 15:19:23.887954, ElapsedTime[s]: 10604.46, Temperature[degC]: 22.1748, Humidity[%]: 37.09926
TimeStamp: 2022/01/19 15:19:25.219918, ElapsedTime[s]: 10605.79, Temperature[degC]: 22.16144, Humidity[%]: 37.09773
TimeStamp: 2022/01/19 15:19:26.550621, ElapsedTime[s]: 10607.12, Temperature[degC]: 22.14809, Humidity[%]: 37.15266
TimeStamp: 2022/01/19 15:19:27.883148, ElapsedTime[s]: 10608.45, Temperature[degC]: 22.13474, Humidity[%]: 37.18013
TimeStamp: 2022/01/19 15:19:29.214430, ElapsedTime[s]: 10609.79, Temperature[degC]: 22.16144, Humidity[%]: 37.32357
TimeStamp: 2022/01/19 15:19:30.545507, ElapsedTime[s]: 10611.11, Temperature[degC]: 22.16144, Humidity[%]: 37.35409
TimeStamp: 2022/01/19 15:19:31.876211, ElapsedTime[s]: 10612.45, Temperature[degC]: 22.13474, Humidity[%]: 37.45174
TimeStamp: 2022/01/19 15:19:33.208040, ElapsedTime[s]: 10613.78, Temperature[degC]: 22.16144, Humidity[%]: 37.52499
TimeStamp: 2022/01/19 15:19:34.539142, ElapsedTime[s]: 10615.11, Temperature[degC]: 22.13474, Humidity[%]: 37.56618
TimeStamp: 2022/01/19 15:19:35.870911, ElapsedTime[s]: 10616.44, Temperature[degC]: 22.16144, Humidity[%]: 37.63943
TimeStamp: 2022/01/19 15:19:37.202041, ElapsedTime[s]: 10617.77, Temperature[degC]: 22.14809, Humidity[%]: 37.59518
TimeStamp: 2022/01/19 15:19:38.533964, ElapsedTime[s]: 10619.1, Temperature[degC]: 22.13474, Humidity[%]: 37.65316
TimeStamp: 2022/01/19 15:19:39.865841, ElapsedTime[s]: 10620.44, Temperature[degC]: 22.13474, Humidity[%]: 37.68063
TimeStamp: 2022/01/19 15:19:41.198323, ElapsedTime[s]: 10621.77, Temperature[degC]: 22.16144, Humidity[%]: 37.68216
TimeStamp: 2022/01/19 15:19:42.529605, ElapsedTime[s]: 10623.1, Temperature[degC]: 22.16144, Humidity[%]: 37.78286
TimeStamp: 2022/01/19 15:19:43.861425, ElapsedTime[s]: 10624.43, Temperature[degC]: 22.11871, Humidity[%]: 37.77829
TimeStamp: 2022/01/19 15:19:45.191995, ElapsedTime[s]: 10625.76, Temperature[degC]: 22.16144, Humidity[%]: 37.74167
TimeStamp: 2022/01/19 15:19:46.522856, ElapsedTime[s]: 10627.09, Temperature[degC]: 22.11871, Humidity[%]: 37.69436
TimeStamp: 2022/01/19 15:19:47.854195, ElapsedTime[s]: 10628.42, Temperature[degC]: 22.16144, Humidity[%]: 37.7554
TimeStamp: 2022/01/19 15:19:49.185295, ElapsedTime[s]: 10629.76, Temperature[degC]: 22.16144, Humidity[%]: 37.71267
TimeStamp: 2022/01/19 15:19:50.515694, ElapsedTime[s]: 10631.09, Temperature[degC]: 22.14809, Humidity[%]: 37.69589
TimeStamp: 2022/01/19 15:19:51.848049, ElapsedTime[s]: 10632.42, Temperature[degC]: 22.16144, Humidity[%]: 37.74167
TimeStamp: 2022/01/19 15:19:53.179053, ElapsedTime[s]: 10633.75, Temperature[degC]: 22.13474, Humidity[%]: 37.74014
TimeStamp: 2022/01/19 15:19:54.510631, ElapsedTime[s]: 10635.08, Temperature[degC]: 22.11871, Humidity[%]: 37.69436
TimeStamp: 2022/01/19 15:19:55.841261, ElapsedTime[s]: 10636.41, Temperature[degC]: 22.14809, Humidity[%]: 37.76761
TimeStamp: 2022/01/19 15:19:57.173075, ElapsedTime[s]: 10637.74, Temperature[degC]: 22.11871, Humidity[%]: 37.73709
TimeStamp: 2022/01/19 15:19:58.502586, ElapsedTime[s]: 10639.07, Temperature[degC]: 22.13474, Humidity[%]: 37.7081
TimeStamp: 2022/01/19 15:19:59.835090, ElapsedTime[s]: 10640.41, Temperature[degC]: 22.13474, Humidity[%]: 37.76761
TimeStamp: 2022/01/19 15:20:01.166982, ElapsedTime[s]: 10641.74, Temperature[degC]: 22.16144, Humidity[%]: 37.78286
TimeStamp: 2022/01/19 15:20:02.505637, ElapsedTime[s]: 10643.08, Temperature[degC]: 22.13474, Humidity[%]: 37.76761
TimeStamp: 2022/01/19 15:20:03.841620, ElapsedTime[s]: 10644.42, Temperature[degC]: 22.13474, Humidity[%]: 37.85153
TimeStamp: 2022/01/19 15:20:05.178573, ElapsedTime[s]: 10645.75, Temperature[degC]: 22.14809, Humidity[%]: 37.82712
TimeStamp: 2022/01/19 15:20:06.514703, ElapsedTime[s]: 10647.09, Temperature[degC]: 22.13474, Humidity[%]: 37.82407
TimeStamp: 2022/01/19 15:20:07.854572, ElapsedTime[s]: 10648.43, Temperature[degC]: 22.13474, Humidity[%]: 37.85153
TimeStamp: 2022/01/19 15:20:09.190910, ElapsedTime[s]: 10649.77, Temperature[degC]: 22.16144, Humidity[%]: 37.7966
TimeStamp: 2022/01/19 15:20:10.530957, ElapsedTime[s]: 10651.1, Temperature[degC]: 22.13474, Humidity[%]: 37.86526
TimeStamp: 2022/01/19 15:20:11.863073, ElapsedTime[s]: 10652.43, Temperature[degC]: 22.13474, Humidity[%]: 37.85153
TimeStamp: 2022/01/19 15:20:13.194566, ElapsedTime[s]: 10653.77, Temperature[degC]: 22.13474, Humidity[%]: 38.16739
TimeStamp: 2022/01/19 15:20:14.526714, ElapsedTime[s]: 10655.1, Temperature[degC]: 22.14809, Humidity[%]: 38.82658
TimeStamp: 2022/01/19 15:20:15.859330, ElapsedTime[s]: 10656.43, Temperature[degC]: 22.14809, Humidity[%]: 39.34233
TimeStamp: 2022/01/19 15:20:17.192443, ElapsedTime[s]: 10657.76, Temperature[degC]: 22.13474, Humidity[%]: 39.54375
TimeStamp: 2022/01/19 15:20:18.523743, ElapsedTime[s]: 10659.1, Temperature[degC]: 22.13474, Humidity[%]: 39.55749
TimeStamp: 2022/01/19 15:20:19.855599, ElapsedTime[s]: 10660.43, Temperature[degC]: 22.11871, Humidity[%]: 39.47051
TimeStamp: 2022/01/19 15:20:21.187566, ElapsedTime[s]: 10661.76, Temperature[degC]: 22.11871, Humidity[%]: 39.3698
TimeStamp: 2022/01/19 15:20:22.519184, ElapsedTime[s]: 10663.09, Temperature[degC]: 22.10536, Humidity[%]: 39.25231
TimeStamp: 2022/01/19 15:20:23.850751, ElapsedTime[s]: 10664.42, Temperature[degC]: 22.13474, Humidity[%]: 39.08293
TimeStamp: 2022/01/19 15:20:25.183242, ElapsedTime[s]: 10665.75, Temperature[degC]: 22.13474, Humidity[%]: 38.95781
TimeStamp: 2022/01/19 15:20:26.515773, ElapsedTime[s]: 10667.09, Temperature[degC]: 22.14809, Humidity[%]: 38.81285
TimeStamp: 2022/01/19 15:20:27.847553, ElapsedTime[s]: 10668.42, Temperature[degC]: 22.13474, Humidity[%]: 38.71214
TimeStamp: 2022/01/19 15:20:29.178729, ElapsedTime[s]: 10669.75, Temperature[degC]: 22.13474, Humidity[%]: 38.68315
TimeStamp: 2022/01/19 15:20:30.513617, ElapsedTime[s]: 10671.08, Temperature[degC]: 22.13474, Humidity[%]: 38.62516
TimeStamp: 2022/01/19 15:20:31.845193, ElapsedTime[s]: 10672.41, Temperature[degC]: 22.11871, Humidity[%]: 38.55192
TimeStamp: 2022/01/19 15:20:33.176662, ElapsedTime[s]: 10673.75, Temperature[degC]: 22.14809, Humidity[%]: 38.52751
TimeStamp: 2022/01/19 15:20:34.509837, ElapsedTime[s]: 10675.08, Temperature[degC]: 22.13474, Humidity[%]: 38.51072
TimeStamp: 2022/01/19 15:20:35.842074, ElapsedTime[s]: 10676.41, Temperature[degC]: 22.11871, Humidity[%]: 38.49546
TimeStamp: 2022/01/19 15:20:37.173960, ElapsedTime[s]: 10677.74, Temperature[degC]: 22.11871, Humidity[%]: 38.49546
TimeStamp: 2022/01/19 15:20:38.506051, ElapsedTime[s]: 10679.08, Temperature[degC]: 22.11871, Humidity[%]: 38.48173
TimeStamp: 2022/01/19 15:20:39.838737, ElapsedTime[s]: 10680.41, Temperature[degC]: 22.10536, Humidity[%]: 38.43595
TimeStamp: 2022/01/19 15:20:41.171359, ElapsedTime[s]: 10681.74, Temperature[degC]: 22.11871, Humidity[%]: 38.468
TimeStamp: 2022/01/19 15:20:42.503082, ElapsedTime[s]: 10683.07, Temperature[degC]: 22.11871, Humidity[%]: 38.52293
TimeStamp: 2022/01/19 15:20:43.835415, ElapsedTime[s]: 10684.41, Temperature[degC]: 22.13474, Humidity[%]: 38.55497
TimeStamp: 2022/01/19 15:20:45.167419, ElapsedTime[s]: 10685.74, Temperature[degC]: 22.13474, Humidity[%]: 38.51072
TimeStamp: 2022/01/19 15:20:46.498640, ElapsedTime[s]: 10687.07, Temperature[degC]: 22.11871, Humidity[%]: 38.55192
TimeStamp: 2022/01/19 15:20:47.831169, ElapsedTime[s]: 10688.4, Temperature[degC]: 22.10536, Humidity[%]: 38.5092
TimeStamp: 2022/01/19 15:20:49.163753, ElapsedTime[s]: 10689.73, Temperature[degC]: 22.13474, Humidity[%]: 38.51072
TimeStamp: 2022/01/19 15:20:50.495152, ElapsedTime[s]: 10691.06, Temperature[degC]: 22.13474, Humidity[%]: 38.5687
TimeStamp: 2022/01/19 15:20:51.827028, ElapsedTime[s]: 10692.4, Temperature[degC]: 22.10536, Humidity[%]: 38.55192
TimeStamp: 2022/01/19 15:20:53.159336, ElapsedTime[s]: 10693.73, Temperature[degC]: 22.09201, Humidity[%]: 38.51988
TimeStamp: 2022/01/19 15:20:54.492300, ElapsedTime[s]: 10695.06, Temperature[degC]: 22.10536, Humidity[%]: 38.56565
TimeStamp: 2022/01/19 15:20:55.824597, ElapsedTime[s]: 10696.4, Temperature[degC]: 22.10536, Humidity[%]: 38.60685
TimeStamp: 2022/01/19 15:20:57.156907, ElapsedTime[s]: 10697.73, Temperature[degC]: 22.13474, Humidity[%]: 38.64195
TimeStamp: 2022/01/19 15:20:58.488278, ElapsedTime[s]: 10699.06, Temperature[degC]: 22.13474, Humidity[%]: 38.65568
TimeStamp: 2022/01/19 15:20:59.821374, ElapsedTime[s]: 10700.39, Temperature[degC]: 22.11871, Humidity[%]: 38.60991
TimeStamp: 2022/01/19 15:21:01.155534, ElapsedTime[s]: 10701.73, Temperature[degC]: 22.13474, Humidity[%]: 38.64195
TimeStamp: 2022/01/19 15:21:02.493693, ElapsedTime[s]: 10703.07, Temperature[degC]: 22.11871, Humidity[%]: 38.60991
TimeStamp: 2022/01/19 15:21:03.830168, ElapsedTime[s]: 10704.41, Temperature[degC]: 22.14809, Humidity[%]: 38.65568
TimeStamp: 2022/01/19 15:21:05.168707, ElapsedTime[s]: 10705.74, Temperature[degC]: 22.11871, Humidity[%]: 38.69383
TimeStamp: 2022/01/19 15:21:06.504304, ElapsedTime[s]: 10707.08, Temperature[degC]: 22.11871, Humidity[%]: 38.6389
TimeStamp: 2022/01/19 15:21:07.845630, ElapsedTime[s]: 10708.42, Temperature[degC]: 22.11871, Humidity[%]: 38.62364
TimeStamp: 2022/01/19 15:21:09.181981, ElapsedTime[s]: 10709.76, Temperature[degC]: 22.10536, Humidity[%]: 38.63737
TimeStamp: 2022/01/19 15:21:10.522723, ElapsedTime[s]: 10711.09, Temperature[degC]: 22.11871, Humidity[%]: 38.66636
TimeStamp: 2022/01/19 15:21:11.854019, ElapsedTime[s]: 10712.42, Temperature[degC]: 22.11871, Humidity[%]: 38.65263
TimeStamp: 2022/01/19 15:21:13.185733, ElapsedTime[s]: 10713.76, Temperature[degC]: 22.10536, Humidity[%]: 38.6511
TimeStamp: 2022/01/19 15:21:14.516803, ElapsedTime[s]: 10715.09, Temperature[degC]: 22.13474, Humidity[%]: 38.64195
TimeStamp: 2022/01/19 15:21:15.848580, ElapsedTime[s]: 10716.42, Temperature[degC]: 22.11871, Humidity[%]: 38.65263
TimeStamp: 2022/01/19 15:21:17.181100, ElapsedTime[s]: 10717.75, Temperature[degC]: 22.11871, Humidity[%]: 38.65263
TimeStamp: 2022/01/19 15:21:18.515547, ElapsedTime[s]: 10719.09, Temperature[degC]: 22.13474, Humidity[%]: 38.64195
TimeStamp: 2022/01/19 15:21:19.846597, ElapsedTime[s]: 10720.42, Temperature[degC]: 22.09201, Humidity[%]: 38.63737
TimeStamp: 2022/01/19 15:21:21.179183, ElapsedTime[s]: 10721.75, Temperature[degC]: 22.11871, Humidity[%]: 38.6389
TimeStamp: 2022/01/19 15:21:22.510897, ElapsedTime[s]: 10723.08, Temperature[degC]: 22.11871, Humidity[%]: 38.6389
TimeStamp: 2022/01/19 15:21:23.842863, ElapsedTime[s]: 10724.41, Temperature[degC]: 22.11871, Humidity[%]: 38.6389
TimeStamp: 2022/01/19 15:21:25.175670, ElapsedTime[s]: 10725.75, Temperature[degC]: 22.11871, Humidity[%]: 38.58244
TimeStamp: 2022/01/19 15:21:26.507745, ElapsedTime[s]: 10727.08, Temperature[degC]: 22.11871, Humidity[%]: 38.59617
TimeStamp: 2022/01/19 15:21:27.839642, ElapsedTime[s]: 10728.41, Temperature[degC]: 22.11871, Humidity[%]: 38.58244
TimeStamp: 2022/01/19 15:21:29.171452, ElapsedTime[s]: 10729.74, Temperature[degC]: 22.10536, Humidity[%]: 38.53666
TimeStamp: 2022/01/19 15:21:30.502660, ElapsedTime[s]: 10731.07, Temperature[degC]: 22.10536, Humidity[%]: 38.62059
TimeStamp: 2022/01/19 15:21:31.834808, ElapsedTime[s]: 10732.41, Temperature[degC]: 22.10536, Humidity[%]: 38.59312
TimeStamp: 2022/01/19 15:21:33.168025, ElapsedTime[s]: 10733.74, Temperature[degC]: 22.09201, Humidity[%]: 38.55039
TimeStamp: 2022/01/19 15:21:34.500245, ElapsedTime[s]: 10735.07, Temperature[degC]: 22.10536, Humidity[%]: 38.60685
TimeStamp: 2022/01/19 15:21:35.832394, ElapsedTime[s]: 10736.4, Temperature[degC]: 22.10536, Humidity[%]: 38.56565
TimeStamp: 2022/01/19 15:21:37.165176, ElapsedTime[s]: 10737.74, Temperature[degC]: 22.13474, Humidity[%]: 38.5687
TimeStamp: 2022/01/19 15:21:38.496822, ElapsedTime[s]: 10739.07, Temperature[degC]: 22.10536, Humidity[%]: 38.59312
TimeStamp: 2022/01/19 15:21:39.830037, ElapsedTime[s]: 10740.4, Temperature[degC]: 22.10536, Humidity[%]: 38.62059
TimeStamp: 2022/01/19 15:21:41.162557, ElapsedTime[s]: 10741.73, Temperature[degC]: 22.14809, Humidity[%]: 38.5977
TimeStamp: 2022/01/19 15:21:42.494091, ElapsedTime[s]: 10743.06, Temperature[degC]: 22.11871, Humidity[%]: 38.59617
TimeStamp: 2022/01/19 15:21:43.825621, ElapsedTime[s]: 10744.4, Temperature[degC]: 22.11871, Humidity[%]: 38.65263
TimeStamp: 2022/01/19 15:21:45.157621, ElapsedTime[s]: 10745.73, Temperature[degC]: 22.09201, Humidity[%]: 38.66484
TimeStamp: 2022/01/19 15:21:46.489636, ElapsedTime[s]: 10747.06, Temperature[degC]: 22.10536, Humidity[%]: 38.6511
TimeStamp: 2022/01/19 15:21:47.822136, ElapsedTime[s]: 10748.39, Temperature[degC]: 22.10536, Humidity[%]: 38.72435
TimeStamp: 2022/01/19 15:21:49.153575, ElapsedTime[s]: 10749.72, Temperature[degC]: 22.10536, Humidity[%]: 38.6801
TimeStamp: 2022/01/19 15:21:50.485497, ElapsedTime[s]: 10751.06, Temperature[degC]: 22.11871, Humidity[%]: 38.75334
TimeStamp: 2022/01/19 15:21:51.817338, ElapsedTime[s]: 10752.39, Temperature[degC]: 22.11871, Humidity[%]: 38.75334
TimeStamp: 2022/01/19 15:21:53.148669, ElapsedTime[s]: 10753.72, Temperature[degC]: 22.09201, Humidity[%]: 38.79454
TimeStamp: 2022/01/19 15:21:54.481388, ElapsedTime[s]: 10755.05, Temperature[degC]: 22.11871, Humidity[%]: 38.81132
TimeStamp: 2022/01/19 15:21:55.813794, ElapsedTime[s]: 10756.38, Temperature[degC]: 22.11871, Humidity[%]: 38.86625
TimeStamp: 2022/01/19 15:21:57.146083, ElapsedTime[s]: 10757.72, Temperature[degC]: 22.10536, Humidity[%]: 38.83879
TimeStamp: 2022/01/19 15:21:58.478571, ElapsedTime[s]: 10759.05, Temperature[degC]: 22.09201, Humidity[%]: 38.87999
TimeStamp: 2022/01/19 15:21:59.811502, ElapsedTime[s]: 10760.38, Temperature[degC]: 22.11871, Humidity[%]: 38.88151
TimeStamp: 2022/01/19 15:22:01.143420, ElapsedTime[s]: 10761.72, Temperature[degC]: 22.07866, Humidity[%]: 38.95018
TimeStamp: 2022/01/19 15:22:02.481997, ElapsedTime[s]: 10763.06, Temperature[degC]: 22.09201, Humidity[%]: 38.96697
TimeStamp: 2022/01/19 15:22:03.818926, ElapsedTime[s]: 10764.39, Temperature[degC]: 22.11871, Humidity[%]: 38.99596
TimeStamp: 2022/01/19 15:22:05.156127, ElapsedTime[s]: 10765.73, Temperature[degC]: 22.10536, Humidity[%]: 39.04021
TimeStamp: 2022/01/19 15:22:06.491983, ElapsedTime[s]: 10767.07, Temperature[degC]: 22.10536, Humidity[%]: 38.99443
TimeStamp: 2022/01/19 15:22:07.833508, ElapsedTime[s]: 10768.41, Temperature[degC]: 22.09201, Humidity[%]: 38.99443
TimeStamp: 2022/01/19 15:22:09.170838, ElapsedTime[s]: 10769.75, Temperature[degC]: 22.09201, Humidity[%]: 39.07835
TimeStamp: 2022/01/19 15:22:10.512274, ElapsedTime[s]: 10771.08, Temperature[degC]: 22.10536, Humidity[%]: 39.06767
TimeStamp: 2022/01/19 15:22:11.842830, ElapsedTime[s]: 10772.41, Temperature[degC]: 22.10536, Humidity[%]: 39.06767
TimeStamp: 2022/01/19 15:22:13.175484, ElapsedTime[s]: 10773.74, Temperature[degC]: 22.10536, Humidity[%]: 39.06767
TimeStamp: 2022/01/19 15:22:14.506803, ElapsedTime[s]: 10775.08, Temperature[degC]: 22.09201, Humidity[%]: 39.09209
TimeStamp: 2022/01/19 15:22:15.839578, ElapsedTime[s]: 10776.41, Temperature[degC]: 22.09201, Humidity[%]: 39.12413
TimeStamp: 2022/01/19 15:22:17.170850, ElapsedTime[s]: 10777.74, Temperature[degC]: 22.11871, Humidity[%]: 39.06767
TimeStamp: 2022/01/19 15:22:18.502592, ElapsedTime[s]: 10779.07, Temperature[degC]: 22.09201, Humidity[%]: 39.09209
TimeStamp: 2022/01/19 15:22:19.836690, ElapsedTime[s]: 10780.41, Temperature[degC]: 22.10536, Humidity[%]: 39.10887
TimeStamp: 2022/01/19 15:22:21.169185, ElapsedTime[s]: 10781.74, Temperature[degC]: 22.10536, Humidity[%]: 39.08141
TimeStamp: 2022/01/19 15:22:22.499760, ElapsedTime[s]: 10783.07, Temperature[degC]: 22.10536, Humidity[%]: 39.06767
TimeStamp: 2022/01/19 15:22:23.832112, ElapsedTime[s]: 10784.4, Temperature[degC]: 22.10536, Humidity[%]: 39.12413
TimeStamp: 2022/01/19 15:22:25.162522, ElapsedTime[s]: 10785.73, Temperature[degC]: 22.11871, Humidity[%]: 39.16838
TimeStamp: 2022/01/19 15:22:26.493608, ElapsedTime[s]: 10787.06, Temperature[degC]: 22.09201, Humidity[%]: 39.10582
TimeStamp: 2022/01/19 15:22:27.825700, ElapsedTime[s]: 10788.4, Temperature[degC]: 22.09201, Humidity[%]: 39.09209
TimeStamp: 2022/01/19 15:22:29.158379, ElapsedTime[s]: 10789.73, Temperature[degC]: 22.11871, Humidity[%]: 39.14092
TimeStamp: 2022/01/19 15:22:30.489499, ElapsedTime[s]: 10791.06, Temperature[degC]: 22.10536, Humidity[%]: 39.09514
TimeStamp: 2022/01/19 15:22:31.822273, ElapsedTime[s]: 10792.39, Temperature[degC]: 22.11871, Humidity[%]: 39.15465
TimeStamp: 2022/01/19 15:22:33.152942, ElapsedTime[s]: 10793.72, Temperature[degC]: 22.11871, Humidity[%]: 39.14092
TimeStamp: 2022/01/19 15:22:34.483833, ElapsedTime[s]: 10795.05, Temperature[degC]: 22.11871, Humidity[%]: 39.21111
TimeStamp: 2022/01/19 15:22:35.815226, ElapsedTime[s]: 10796.39, Temperature[degC]: 22.10536, Humidity[%]: 39.1516
TimeStamp: 2022/01/19 15:22:37.146280, ElapsedTime[s]: 10797.72, Temperature[degC]: 22.10536, Humidity[%]: 39.19738
TimeStamp: 2022/01/19 15:22:38.477503, ElapsedTime[s]: 10799.05, Temperature[degC]: 22.07866, Humidity[%]: 39.1928
TimeStamp: 2022/01/19 15:22:39.809653, ElapsedTime[s]: 10800.38, Temperature[degC]: 22.10536, Humidity[%]: 39.21111
TimeStamp: 2022/01/19 15:22:41.141571, ElapsedTime[s]: 10801.71, Temperature[degC]: 22.11871, Humidity[%]: 39.19738
TimeStamp: 2022/01/19 15:22:42.471463, ElapsedTime[s]: 10803.04, Temperature[degC]: 22.10536, Humidity[%]: 39.1516
TimeStamp: 2022/01/19 15:22:43.802560, ElapsedTime[s]: 10804.37, Temperature[degC]: 22.10536, Humidity[%]: 39.21111
TimeStamp: 2022/01/19 15:22:45.134164, ElapsedTime[s]: 10805.7, Temperature[degC]: 22.10536, Humidity[%]: 39.16533
TimeStamp: 2022/01/19 15:22:46.464888, ElapsedTime[s]: 10807.03, Temperature[degC]: 22.09201, Humidity[%]: 39.20958
TimeStamp: 2022/01/19 15:22:47.797623, ElapsedTime[s]: 10808.37, Temperature[degC]: 22.10536, Humidity[%]: 39.22484
TimeStamp: 2022/01/19 15:22:49.128570, ElapsedTime[s]: 10809.7, Temperature[degC]: 22.09201, Humidity[%]: 39.19585
TimeStamp: 2022/01/19 15:22:50.462736, ElapsedTime[s]: 10811.03, Temperature[degC]: 22.09201, Humidity[%]: 39.20958
TimeStamp: 2022/01/19 15:22:51.794099, ElapsedTime[s]: 10812.36, Temperature[degC]: 22.11871, Humidity[%]: 39.21111
TimeStamp: 2022/01/19 15:22:53.124414, ElapsedTime[s]: 10813.69, Temperature[degC]: 22.10536, Humidity[%]: 39.21111
TimeStamp: 2022/01/19 15:22:54.454563, ElapsedTime[s]: 10815.03, Temperature[degC]: 22.09201, Humidity[%]: 39.20958
TimeStamp: 2022/01/19 15:22:55.786325, ElapsedTime[s]: 10816.36, Temperature[degC]: 22.09201, Humidity[%]: 39.22332
TimeStamp: 2022/01/19 15:22:57.117662, ElapsedTime[s]: 10817.69, Temperature[degC]: 22.10536, Humidity[%]: 39.23857
TimeStamp: 2022/01/19 15:22:58.448090, ElapsedTime[s]: 10819.02, Temperature[degC]: 22.10536, Humidity[%]: 39.17907
TimeStamp: 2022/01/19 15:22:59.780143, ElapsedTime[s]: 10820.35, Temperature[degC]: 22.07866, Humidity[%]: 39.20653
TimeStamp: 2022/01/19 15:23:01.111704, ElapsedTime[s]: 10821.69, Temperature[degC]: 22.07866, Humidity[%]: 39.1928
TimeStamp: 2022/01/19 15:23:02.449137, ElapsedTime[s]: 10823.03, Temperature[degC]: 22.07866, Humidity[%]: 39.22332
